name,fragment,score,label
miesz1.mp3,183,-3.458803176879883,0
miesz1.mp3,184,-3.4078197479248047,0
miesz1.mp3,185,-3.3859047889709473,0
miesz1.mp3,186,-0.9941216111183167,1
miesz1.mp3,187,-3.5134379863739014,0
miesz1.mp3,188,-3.5158627033233643,0
miesz1.mp3,189,-3.464992046356201,0
miesz1.mp3,190,-3.477691888809204,0
miesz1.mp3,191,-3.4832537174224854,0
miesz1.mp3,192,4.432255268096924,1
miesz10.mp3,0,-3.5500307083129883,0
miesz10.mp3,1,-3.5006489753723145,0
miesz10.mp3,2,-3.5593245029449463,0
miesz10.mp3,3,-3.545877695083618,0
miesz10.mp3,4,-3.388385534286499,0
miesz10.mp3,5,-3.190507411956787,1
miesz10.mp3,6,-3.4819211959838867,0
miesz10.mp3,7,-3.3179309368133545,0
miesz10.mp3,8,-3.454256772994995,0
miesz10.mp3,9,-3.508911609649658,0
miesz10.mp3,10,-3.5095932483673096,0
miesz10.mp3,11,-3.5141279697418213,0
miesz10.mp3,12,-3.6229822635650635,0
miesz10.mp3,13,-3.498591184616089,0
miesz10.mp3,14,-3.5858840942382812,0
miesz10.mp3,15,-2.546586751937866,1
miesz10.mp3,16,-3.5111889839172363,0
miesz10.mp3,17,-3.463303804397583,0
miesz10.mp3,18,-3.4463987350463867,0
miesz10.mp3,19,-3.4769885540008545,0
miesz10.mp3,20,-3.5706911087036133,0
miesz10.mp3,21,-3.400191068649292,0
miesz10.mp3,22,-3.484117031097412,0
miesz10.mp3,23,-3.357588052749634,0
miesz10.mp3,24,-3.5451736450195312,0
miesz10.mp3,25,-3.3498806953430176,0
miesz10.mp3,26,-3.5272836685180664,0
miesz10.mp3,27,-3.5653326511383057,0
miesz10.mp3,28,-3.396831750869751,0
miesz10.mp3,29,-2.9958252906799316,1
miesz10.mp3,30,-3.6511309146881104,0
miesz10.mp3,31,-3.5383260250091553,0
miesz10.mp3,32,-3.5588538646698,0
miesz10.mp3,33,-3.0630829334259033,1
miesz10.mp3,34,-3.499196767807007,0
miesz10.mp3,35,-3.0529775619506836,1
miesz10.mp3,36,-3.489853858947754,0
miesz10.mp3,37,-3.481294631958008,0
miesz10.mp3,38,-3.4739041328430176,0
miesz10.mp3,39,-3.480213165283203,0
miesz10.mp3,40,-3.4982454776763916,0
miesz10.mp3,41,-3.105323553085327,1
miesz10.mp3,42,-3.4553062915802,0
miesz10.mp3,43,-3.5837182998657227,0
miesz10.mp3,44,-3.4766952991485596,0
miesz10.mp3,45,-3.3714566230773926,0
miesz10.mp3,46,-3.4064700603485107,0
miesz10.mp3,47,-3.4604268074035645,0
miesz10.mp3,48,-3.4758148193359375,0
miesz10.mp3,49,-3.390378713607788,0
miesz10.mp3,50,-3.303723096847534,0
miesz10.mp3,51,-3.548625946044922,0
miesz10.mp3,52,-3.453456163406372,0
miesz10.mp3,53,-3.484853506088257,0
miesz10.mp3,54,-3.3458383083343506,0
miesz10.mp3,55,-3.4902327060699463,0
miesz10.mp3,56,-3.4523441791534424,0
miesz10.mp3,57,-3.4698216915130615,0
miesz10.mp3,58,-3.4113540649414062,0
miesz10.mp3,59,-3.4820542335510254,0
miesz10.mp3,60,-3.3972175121307373,0
miesz10.mp3,61,-3.551590919494629,0
miesz10.mp3,62,-3.529176950454712,0
miesz10.mp3,63,-3.503248929977417,0
miesz10.mp3,64,-3.5004465579986572,0
miesz10.mp3,65,-3.4733376502990723,0
miesz10.mp3,66,-3.5162012577056885,0
miesz10.mp3,67,-3.3734660148620605,0
miesz10.mp3,68,-3.510568141937256,0
miesz10.mp3,69,-3.4804201126098633,0
miesz10.mp3,70,-3.590881824493408,0
miesz10.mp3,71,-2.230426788330078,1
miesz10.mp3,72,-3.3813672065734863,0
miesz10.mp3,73,-3.4823355674743652,0
miesz10.mp3,74,-3.532216787338257,0
miesz10.mp3,75,-3.455610990524292,0
miesz10.mp3,76,-3.4823861122131348,0
miesz10.mp3,77,-3.486912727355957,0
miesz10.mp3,78,-3.333433151245117,0
miesz10.mp3,79,-3.0289032459259033,1
miesz10.mp3,80,-3.493506669998169,0
miesz10.mp3,81,-3.472759246826172,0
miesz10.mp3,82,-3.5167932510375977,0
miesz10.mp3,83,-3.408785104751587,0
miesz10.mp3,84,-3.450131416320801,0
miesz10.mp3,85,-3.436025381088257,0
miesz10.mp3,86,-3.4675557613372803,0
miesz10.mp3,87,-3.4611918926239014,0
miesz10.mp3,88,-3.399843215942383,0
miesz10.mp3,89,-3.51153564453125,0
miesz10.mp3,90,-3.4146621227264404,0
miesz10.mp3,91,-2.8460161685943604,1
miesz10.mp3,92,-3.37465763092041,0
miesz10.mp3,93,-3.4162497520446777,0
miesz10.mp3,94,-3.4944543838500977,0
miesz10.mp3,95,-3.4215452671051025,0
miesz10.mp3,96,-3.392702102661133,0
miesz10.mp3,97,-3.513551712036133,0
miesz10.mp3,98,-3.486924409866333,0
miesz10.mp3,99,-3.5482709407806396,0
miesz10.mp3,100,-3.5451815128326416,0
miesz10.mp3,101,-3.403552532196045,0
miesz10.mp3,102,-3.533433675765991,0
miesz10.mp3,103,3.433788537979126,1
miesz10.mp3,104,-3.4831414222717285,0
miesz10.mp3,105,-3.4219422340393066,0
miesz10.mp3,106,-3.1934263706207275,1
miesz10.mp3,107,-3.6195356845855713,0
miesz10.mp3,108,-3.5474092960357666,0
miesz10.mp3,109,-3.4943044185638428,0
miesz10.mp3,110,-3.4874801635742188,0
miesz10.mp3,111,-3.5151679515838623,0
miesz10.mp3,112,-3.34721302986145,0
miesz10.mp3,113,-2.6738369464874268,1
miesz10.mp3,114,-3.493257522583008,0
miesz10.mp3,115,-3.468268871307373,0
miesz10.mp3,116,-3.4810540676116943,0
miesz10.mp3,117,-3.4753973484039307,0
miesz10.mp3,118,-3.5363829135894775,0
miesz10.mp3,119,-3.567495584487915,0
miesz10.mp3,120,-3.5981738567352295,0
miesz10.mp3,121,-3.445361375808716,0
miesz10.mp3,122,-3.47279953956604,0
miesz10.mp3,123,-3.5554490089416504,0
miesz10.mp3,124,-3.513242721557617,0
miesz10.mp3,125,-3.5062479972839355,0
miesz10.mp3,126,-3.527709722518921,0
miesz10.mp3,127,-3.487666368484497,0
miesz10.mp3,128,-3.4614861011505127,0
miesz10.mp3,129,-3.4304521083831787,0
miesz10.mp3,130,-3.4318206310272217,0
miesz10.mp3,131,-3.521963357925415,0
miesz10.mp3,132,-1.9773069620132446,1
miesz10.mp3,133,-3.533376932144165,0
miesz10.mp3,134,-3.5159924030303955,0
miesz10.mp3,135,-2.6076667308807373,1
miesz10.mp3,136,-3.4195597171783447,0
miesz10.mp3,137,-3.5088326930999756,0
miesz10.mp3,138,-3.3544955253601074,0
miesz10.mp3,139,-2.855618476867676,1
miesz10.mp3,140,-3.286367416381836,0
miesz10.mp3,141,-1.264797568321228,1
miesz10.mp3,142,-3.468501091003418,0
miesz10.mp3,143,-3.4781086444854736,0
miesz10.mp3,144,-3.5291895866394043,0
miesz10.mp3,145,-3.556809186935425,0
miesz10.mp3,146,-3.1573097705841064,1
miesz10.mp3,147,-3.526247978210449,0
miesz10.mp3,148,-3.5111324787139893,0
miesz10.mp3,149,-3.0810534954071045,1
miesz10.mp3,150,-3.513519048690796,0
miesz10.mp3,151,-3.400254487991333,0
miesz10.mp3,152,-3.0034964084625244,1
miesz10.mp3,153,-3.4117960929870605,0
miesz10.mp3,154,-3.0938374996185303,1
miesz10.mp3,155,-3.349440813064575,0
miesz10.mp3,156,-3.5316617488861084,0
miesz10.mp3,157,-3.330937623977661,0
miesz10.mp3,158,-3.5243945121765137,0
miesz10.mp3,159,-3.5076358318328857,0
miesz10.mp3,160,-3.4890077114105225,0
miesz10.mp3,161,-3.580240488052368,0
miesz10.mp3,162,-3.564284324645996,0
miesz10.mp3,163,-3.552462577819824,0
miesz10.mp3,164,-3.5071935653686523,0
miesz10.mp3,165,-3.512403964996338,0
miesz10.mp3,166,-3.1482136249542236,1
miesz10.mp3,167,-2.2794013023376465,1
miesz10.mp3,168,-3.4627511501312256,0
miesz10.mp3,169,-3.362334966659546,0
miesz10.mp3,170,-3.44851016998291,0
miesz10.mp3,171,-3.445911407470703,0
miesz10.mp3,172,-3.4390316009521484,0
miesz10.mp3,173,-3.472456932067871,0
miesz10.mp3,174,-3.20576548576355,1
miesz10.mp3,175,-3.530226230621338,0
miesz10.mp3,176,-3.441885232925415,0
miesz10.mp3,177,-3.4114608764648438,0
miesz10.mp3,178,-3.4125332832336426,0
miesz10.mp3,179,-3.408358335494995,0
miesz10.mp3,180,-0.9785560965538025,1
miesz10.mp3,181,-3.3730506896972656,0
miesz10.mp3,182,-3.265573024749756,1
miesz10.mp3,183,-2.423088312149048,1
miesz10.mp3,184,-2.918767213821411,1
miesz10.mp3,185,-3.132046937942505,1
miesz10.mp3,186,-3.5214004516601562,0
miesz10.mp3,187,-3.3876538276672363,0
miesz10.mp3,188,-3.298720359802246,0
miesz10.mp3,189,-3.457942008972168,0
miesz10.mp3,190,-3.3549716472625732,0
miesz10.mp3,191,-3.4529078006744385,0
miesz10.mp3,192,-2.389906644821167,1
miesz10.mp3,193,-3.3570544719696045,0
miesz10.mp3,194,-3.519871950149536,0
miesz10.mp3,195,-3.1217172145843506,1
miesz10.mp3,196,-3.5109336376190186,0
miesz10.mp3,197,-3.4511361122131348,0
miesz10.mp3,198,-3.4822731018066406,0
miesz10.mp3,199,-3.540337085723877,0
miesz10.mp3,200,-2.9417614936828613,1
miesz10.mp3,201,-3.160763740539551,1
miesz10.mp3,202,-3.3033499717712402,0
miesz10.mp3,203,-3.298429250717163,0
miesz10.mp3,204,-3.4658594131469727,0
miesz10.mp3,205,-3.444180965423584,0
miesz10.mp3,206,-3.44380521774292,0
miesz10.mp3,207,-3.367828369140625,0
miesz10.mp3,208,-3.584390163421631,0
miesz10.mp3,209,-3.507410764694214,0
miesz10.mp3,210,-3.447967767715454,0
miesz10.mp3,211,-3.380596876144409,0
miesz10.mp3,212,-3.390286445617676,0
miesz10.mp3,213,-3.2277495861053467,1
miesz10.mp3,214,-3.454867124557495,0
miesz10.mp3,215,-3.473506450653076,0
miesz10.mp3,216,-3.592031717300415,0
miesz10.mp3,217,-3.463268995285034,0
miesz10.mp3,218,-3.4401137828826904,0
miesz10.mp3,219,-2.5944929122924805,1
miesz11.mp3,0,2.453051805496216,1
miesz11.mp3,1,-3.355473041534424,0
miesz11.mp3,2,-1.2233617305755615,1
miesz11.mp3,3,0.030412036925554276,1
miesz11.mp3,4,-3.171520471572876,1
miesz11.mp3,5,-3.5205135345458984,0
miesz11.mp3,6,-1.638954758644104,1
miesz11.mp3,7,-3.425062417984009,0
miesz11.mp3,8,-3.1810123920440674,1
miesz11.mp3,9,-3.3247759342193604,0
miesz11.mp3,10,-3.5321481227874756,0
miesz11.mp3,11,-2.837381601333618,1
miesz11.mp3,12,-0.26442089676856995,1
miesz11.mp3,13,-1.2704393863677979,1
miesz11.mp3,14,-3.510240316390991,0
miesz11.mp3,15,-3.327110528945923,0
miesz11.mp3,16,-3.527709484100342,0
miesz11.mp3,17,-2.988210916519165,1
miesz11.mp3,18,-3.346967935562134,0
miesz11.mp3,19,-3.403379201889038,0
miesz11.mp3,20,0.8146994709968567,1
miesz11.mp3,21,-3.389739513397217,0
miesz11.mp3,22,-3.3578438758850098,0
miesz11.mp3,23,-3.5521557331085205,0
miesz11.mp3,24,-3.56017804145813,0
miesz11.mp3,25,-3.382878303527832,0
miesz11.mp3,26,-3.3985135555267334,0
miesz11.mp3,27,-2.138354539871216,1
miesz11.mp3,28,-3.38266921043396,0
miesz11.mp3,29,-2.6135644912719727,1
miesz11.mp3,30,-3.1270971298217773,1
miesz11.mp3,31,-2.952538013458252,1
miesz11.mp3,32,-3.3312594890594482,0
miesz11.mp3,33,-3.2250630855560303,1
miesz11.mp3,34,-2.0225932598114014,1
miesz11.mp3,35,-2.9725899696350098,1
miesz11.mp3,36,-3.330277919769287,0
miesz11.mp3,37,-2.56197190284729,1
miesz11.mp3,38,-1.351319670677185,1
miesz11.mp3,39,2.7178759574890137,1
miesz11.mp3,40,-2.362626314163208,1
miesz11.mp3,41,-3.035687208175659,1
miesz11.mp3,42,-2.9476490020751953,1
miesz11.mp3,43,-3.461108922958374,0
miesz11.mp3,44,-3.351684093475342,0
miesz11.mp3,45,-1.937684178352356,1
miesz11.mp3,46,0.6395449042320251,1
miesz11.mp3,47,-3.458989381790161,0
miesz11.mp3,48,-3.6180341243743896,0
miesz12.mp3,0,4.133140563964844,1
miesz12.mp3,1,-3.1779274940490723,1
miesz12.mp3,2,-3.493621826171875,0
miesz12.mp3,3,-3.4340062141418457,0
miesz12.mp3,4,-2.0537025928497314,1
miesz12.mp3,5,-2.932612180709839,1
miesz12.mp3,6,-3.373427152633667,0
miesz12.mp3,7,-3.458402395248413,0
miesz12.mp3,8,-3.420881748199463,0
miesz12.mp3,9,-1.7038993835449219,1
miesz12.mp3,10,-2.0127899646759033,1
miesz12.mp3,11,-1.2702265977859497,1
miesz12.mp3,12,-3.498861789703369,0
miesz12.mp3,13,-2.1920812129974365,1
miesz12.mp3,14,-1.5177850723266602,1
miesz12.mp3,15,-3.4577999114990234,0
miesz12.mp3,16,-3.5356757640838623,0
miesz12.mp3,17,-2.981705904006958,1
miesz12.mp3,18,-2.606348752975464,1
miesz12.mp3,19,-3.3132526874542236,0
miesz12.mp3,20,-2.731109380722046,1
miesz12.mp3,21,-2.859834909439087,1
miesz12.mp3,22,0.6065588593482971,1
miesz12.mp3,23,-2.4201557636260986,1
miesz12.mp3,24,-0.45839133858680725,1
miesz12.mp3,25,-2.6680665016174316,1
miesz12.mp3,26,-3.360987901687622,0
miesz12.mp3,27,-1.2853773832321167,1
miesz12.mp3,28,-3.16559100151062,1
miesz12.mp3,29,-3.28937029838562,0
miesz12.mp3,30,-3.465221405029297,0
miesz12.mp3,31,-2.8441431522369385,1
miesz12.mp3,32,-2.753554105758667,1
miesz12.mp3,33,-3.4744765758514404,0
miesz12.mp3,34,-3.473335027694702,0
miesz12.mp3,35,3.943279504776001,1
miesz12.mp3,36,-2.314671277999878,1
miesz12.mp3,37,-3.5779876708984375,0
miesz12.mp3,38,-3.535783529281616,0
miesz12.mp3,39,-3.216015577316284,1
miesz12.mp3,40,-2.9574923515319824,1
miesz12.mp3,41,-2.5143213272094727,1
miesz12.mp3,42,-3.4342939853668213,0
miesz12.mp3,43,-2.3697402477264404,1
miesz12.mp3,44,-3.3956737518310547,0
miesz12.mp3,45,-1.7028995752334595,1
miesz12.mp3,46,1.8997043371200562,1
miesz12.mp3,47,0.6467282176017761,1
miesz12.mp3,48,-3.465449094772339,0
miesz12.mp3,49,-2.779867172241211,1
miesz12.mp3,50,-3.419647455215454,0
miesz12.mp3,51,-3.3319826126098633,0
miesz12.mp3,52,-3.3394594192504883,0
miesz12.mp3,53,-3.509397268295288,0
miesz12.mp3,54,-2.7369961738586426,1
miesz12.mp3,55,-2.6357855796813965,1
miesz12.mp3,56,-2.5930542945861816,1
miesz12.mp3,57,-2.828812837600708,1
miesz12.mp3,58,-3.4091618061065674,0
miesz12.mp3,59,2.6970932483673096,1
miesz12.mp3,60,-3.2447826862335205,1
miesz12.mp3,61,-3.4600985050201416,0
miesz12.mp3,62,-3.0894227027893066,1
